"","time","steps","day"
"355","16:30:00",0,"2015-05-11"
"356","16:45:00",0,"2015-05-11"
"357","17:00:00",368,"2015-05-11"
"358","17:15:00",422,"2015-05-11"
"359","17:30:00",353,"2015-05-11"
"360","17:45:00",53,"2015-05-11"
"361","18:00:00",81,"2015-05-11"
"362","18:15:00",537,"2015-05-11"
"363","18:30:00",12,"2015-05-11"
"364","18:45:00",49,"2015-05-11"
"365","19:00:00",48,"2015-05-11"
"366","19:15:00",49,"2015-05-11"
"367","19:30:00",0,"2015-05-11"
"368","19:45:00",0,"2015-05-11"
"369","20:00:00",0,"2015-05-11"
"370","20:15:00",50,"2015-05-11"
"371","20:30:00",265,"2015-05-11"
"372","20:45:00",0,"2015-05-11"
"373","21:00:00",0,"2015-05-11"
"374","21:15:00",0,"2015-05-11"
"375","21:30:00",0,"2015-05-11"
"376","21:45:00",32,"2015-05-11"
"377","22:00:00",0,"2015-05-11"
"378","22:15:00",0,"2015-05-11"
"379","22:30:00",0,"2015-05-11"
"380","22:45:00",0,"2015-05-11"
"381","23:00:00",0,"2015-05-11"
"382","23:15:00",0,"2015-05-11"
"383","23:30:00",0,"2015-05-11"
"384","23:45:00",0,"2015-05-11"
"385","00:00:00",0,"2015-05-12"
"386","00:15:00",0,"2015-05-12"
"387","00:30:00",0,"2015-05-12"
"388","00:45:00",0,"2015-05-12"
"389","01:00:00",0,"2015-05-12"
"390","01:15:00",0,"2015-05-12"
"391","01:30:00",0,"2015-05-12"
"392","01:45:00",0,"2015-05-12"
"393","02:00:00",0,"2015-05-12"
"394","02:15:00",0,"2015-05-12"
"395","02:30:00",0,"2015-05-12"
"396","02:45:00",0,"2015-05-12"
"397","03:00:00",0,"2015-05-12"
"398","03:15:00",0,"2015-05-12"
"399","03:30:00",0,"2015-05-12"
"400","03:45:00",0,"2015-05-12"
"401","04:00:00",0,"2015-05-12"
"402","04:15:00",0,"2015-05-12"
"403","04:30:00",0,"2015-05-12"
"404","04:45:00",0,"2015-05-12"
"405","05:00:00",0,"2015-05-12"
"406","05:15:00",0,"2015-05-12"
"407","05:30:00",0,"2015-05-12"
"408","05:45:00",0,"2015-05-12"
"409","06:00:00",36,"2015-05-12"
"410","06:15:00",51,"2015-05-12"
"411","06:30:00",0,"2015-05-12"
"412","06:45:00",106,"2015-05-12"
"413","07:00:00",1122,"2015-05-12"
"414","07:15:00",1080,"2015-05-12"
"415","07:30:00",111,"2015-05-12"
"416","07:45:00",66,"2015-05-12"
"417","08:00:00",303,"2015-05-12"
"418","08:15:00",853,"2015-05-12"
"419","08:30:00",314,"2015-05-12"
"420","08:45:00",224,"2015-05-12"
"421","09:00:00",13,"2015-05-12"
"422","09:15:00",0,"2015-05-12"
"423","09:30:00",7,"2015-05-12"
"424","09:45:00",0,"2015-05-12"
"425","10:00:00",4,"2015-05-12"
"426","10:15:00",333,"2015-05-12"
"427","10:30:00",86,"2015-05-12"
"428","10:45:00",0,"2015-05-12"
"429","11:00:00",117,"2015-05-12"
"430","11:15:00",0,"2015-05-12"
"431","11:30:00",768,"2015-05-12"
"432","11:45:00",1585,"2015-05-12"
"433","12:00:00",363,"2015-05-12"
"434","12:15:00",12,"2015-05-12"
"435","12:30:00",425,"2015-05-12"
"436","12:45:00",1639,"2015-05-12"
"437","13:00:00",407,"2015-05-12"
"438","13:15:00",0,"2015-05-12"
"439","13:30:00",34,"2015-05-12"
"440","13:45:00",436,"2015-05-12"
"441","14:00:00",202,"2015-05-12"
"442","14:15:00",11,"2015-05-12"
"443","14:30:00",34,"2015-05-12"
"444","14:45:00",31,"2015-05-12"
"445","15:00:00",160,"2015-05-12"
"446","15:15:00",42,"2015-05-12"
"447","15:30:00",53,"2015-05-12"
