"time" "steps" "date" "wday" "hour" "minute" "month"
"104" 2014-10-02 01:45:00 0 "2014-10-02" "Thurs" 1 45 10
"105" 2014-10-02 02:00:00 0 "2014-10-02" "Thurs" 2 0 10
"106" 2014-10-02 02:15:00 0 "2014-10-02" "Thurs" 2 15 10
"107" 2014-10-02 02:30:00 0 "2014-10-02" "Thurs" 2 30 10
"108" 2014-10-02 02:45:00 0 "2014-10-02" "Thurs" 2 45 10
"109" 2014-10-02 03:00:00 0 "2014-10-02" "Thurs" 3 0 10
"110" 2014-10-02 03:15:00 0 "2014-10-02" "Thurs" 3 15 10
"111" 2014-10-02 03:30:00 0 "2014-10-02" "Thurs" 3 30 10
"112" 2014-10-02 03:45:00 0 "2014-10-02" "Thurs" 3 45 10
"113" 2014-10-02 04:00:00 0 "2014-10-02" "Thurs" 4 0 10
"114" 2014-10-02 04:15:00 0 "2014-10-02" "Thurs" 4 15 10
"115" 2014-10-02 04:30:00 0 "2014-10-02" "Thurs" 4 30 10
"116" 2014-10-02 04:45:00 0 "2014-10-02" "Thurs" 4 45 10
"117" 2014-10-02 05:00:00 0 "2014-10-02" "Thurs" 5 0 10
"118" 2014-10-02 05:15:00 0 "2014-10-02" "Thurs" 5 15 10
"119" 2014-10-02 05:30:00 0 "2014-10-02" "Thurs" 5 30 10
"120" 2014-10-02 05:45:00 0 "2014-10-02" "Thurs" 5 45 10
"121" 2014-10-02 06:00:00 0 "2014-10-02" "Thurs" 6 0 10
"122" 2014-10-02 06:15:00 0 "2014-10-02" "Thurs" 6 15 10
"123" 2014-10-02 06:30:00 0 "2014-10-02" "Thurs" 6 30 10
"124" 2014-10-02 06:45:00 0 "2014-10-02" "Thurs" 6 45 10
"125" 2014-10-02 07:00:00 0 "2014-10-02" "Thurs" 7 0 10
"126" 2014-10-02 07:15:00 0 "2014-10-02" "Thurs" 7 15 10
"127" 2014-10-02 07:30:00 0 "2014-10-02" "Thurs" 7 30 10
"128" 2014-10-02 07:45:00 0 "2014-10-02" "Thurs" 7 45 10
"129" 2014-10-02 08:00:00 0 "2014-10-02" "Thurs" 8 0 10
"130" 2014-10-02 08:15:00 0 "2014-10-02" "Thurs" 8 15 10
"131" 2014-10-02 08:30:00 0 "2014-10-02" "Thurs" 8 30 10
"132" 2014-10-02 08:45:00 0 "2014-10-02" "Thurs" 8 45 10
