"","time","steps","day"
"7517","07:00:00",0,"2015-03-20"
"7518","07:15:00",0,"2015-03-20"
"7519","07:30:00",0,"2015-03-20"
"7520","07:45:00",0,"2015-03-20"
"7521","08:00:00",0,"2015-03-20"
"7522","08:15:00",0,"2015-03-20"
"7523","08:30:00",40,"2015-03-20"
"7524","08:45:00",273,"2015-03-20"
"7525","09:00:00",70,"2015-03-20"
"7526","09:15:00",0,"2015-03-20"
"7527","09:30:00",0,"2015-03-20"
"7528","09:45:00",0,"2015-03-20"
"7529","10:00:00",0,"2015-03-20"
"7530","10:15:00",0,"2015-03-20"
"7531","10:30:00",0,"2015-03-20"
"7532","10:45:00",0,"2015-03-20"
"7533","11:00:00",0,"2015-03-20"
"7534","11:15:00",0,"2015-03-20"
"7535","11:30:00",0,"2015-03-20"
"7536","11:45:00",171,"2015-03-20"
"7537","12:00:00",310,"2015-03-20"
"7538","12:15:00",25,"2015-03-20"
"7539","12:30:00",965,"2015-03-20"
"7540","12:45:00",59,"2015-03-20"
"7541","13:00:00",51,"2015-03-20"
"7542","13:15:00",0,"2015-03-20"
"7543","13:30:00",8,"2015-03-20"
"7544","13:45:00",1104,"2015-03-20"
"7545","14:00:00",575,"2015-03-20"
"7546","14:15:00",1216,"2015-03-20"
"7547","14:30:00",0,"2015-03-20"
"7548","14:45:00",0,"2015-03-20"
"7549","15:00:00",0,"2015-03-20"
"7550","15:15:00",638,"2015-03-20"
"7551","15:30:00",1468,"2015-03-20"
"7552","15:45:00",15,"2015-03-20"
"7553","16:00:00",0,"2015-03-20"
"7554","16:15:00",0,"2015-03-20"
"7555","16:30:00",0,"2015-03-20"
"7556","16:45:00",978,"2015-03-20"
"7557","17:00:00",552,"2015-03-20"
"7558","17:15:00",91,"2015-03-20"
"7559","17:30:00",0,"2015-03-20"
"7560","17:45:00",0,"2015-03-20"
"7561","18:00:00",0,"2015-03-20"
"7562","18:15:00",0,"2015-03-20"
"7563","18:30:00",0,"2015-03-20"
"7564","18:45:00",49,"2015-03-20"
"7565","19:00:00",54,"2015-03-20"
"7566","19:15:00",118,"2015-03-20"
"7567","19:30:00",24,"2015-03-20"
"7568","19:45:00",16,"2015-03-20"
"7569","20:00:00",0,"2015-03-20"
"7570","20:15:00",0,"2015-03-20"
"7571","20:30:00",0,"2015-03-20"
"7572","20:45:00",0,"2015-03-20"
"7573","21:00:00",0,"2015-03-20"
"7574","21:15:00",0,"2015-03-20"
"7575","21:30:00",0,"2015-03-20"
"7576","21:45:00",0,"2015-03-20"
"7577","22:00:00",0,"2015-03-20"
"7578","22:15:00",0,"2015-03-20"
"7579","22:30:00",0,"2015-03-20"
"7580","22:45:00",0,"2015-03-20"
"7581","23:00:00",0,"2015-03-20"
"7582","23:15:00",0,"2015-03-20"
"7583","23:30:00",0,"2015-03-20"
"7584","23:45:00",0,"2015-03-20"
"7585","00:00:00",0,"2015-03-21"
"7586","00:15:00",0,"2015-03-21"
"7587","00:30:00",0,"2015-03-21"
"7588","00:45:00",0,"2015-03-21"
"7589","01:00:00",0,"2015-03-21"
"7590","01:15:00",0,"2015-03-21"
"7591","01:30:00",0,"2015-03-21"
"7592","01:45:00",0,"2015-03-21"
"7593","02:00:00",0,"2015-03-21"
"7594","02:15:00",0,"2015-03-21"
"7595","02:30:00",0,"2015-03-21"
"7596","02:45:00",0,"2015-03-21"
"7597","03:00:00",0,"2015-03-21"
"7598","03:15:00",0,"2015-03-21"
"7599","03:30:00",0,"2015-03-21"
"7600","03:45:00",0,"2015-03-21"
"7601","04:00:00",0,"2015-03-21"
"7602","04:15:00",0,"2015-03-21"
"7603","04:30:00",0,"2015-03-21"
"7604","04:45:00",0,"2015-03-21"
"7605","05:00:00",0,"2015-03-21"
"7606","05:15:00",0,"2015-03-21"
"7607","05:30:00",0,"2015-03-21"
"7608","05:45:00",0,"2015-03-21"
"7609","06:00:00",0,"2015-03-21"
"7610","06:15:00",0,"2015-03-21"
"7611","06:30:00",0,"2015-03-21"
"7612","06:45:00",0,"2015-03-21"
"7613","07:00:00",0,"2015-03-21"
"7614","07:15:00",0,"2015-03-21"
"7615","07:30:00",0,"2015-03-21"
"7616","07:45:00",0,"2015-03-21"
"7617","08:00:00",0,"2015-03-21"
"7618","08:15:00",0,"2015-03-21"
"7619","08:30:00",0,"2015-03-21"
"7620","08:45:00",251,"2015-03-21"
"7621","09:00:00",39,"2015-03-21"
"7622","09:15:00",60,"2015-03-21"
"7623","09:30:00",0,"2015-03-21"
"7624","09:45:00",52,"2015-03-21"
"7625","10:00:00",63,"2015-03-21"
"7626","10:15:00",0,"2015-03-21"
"7627","10:30:00",0,"2015-03-21"
"7628","10:45:00",48,"2015-03-21"
"7629","11:00:00",206,"2015-03-21"
"7630","11:15:00",287,"2015-03-21"
"7631","11:30:00",0,"2015-03-21"
"7632","11:45:00",0,"2015-03-21"
"7633","12:00:00",0,"2015-03-21"
"7634","12:15:00",0,"2015-03-21"
"7635","12:30:00",0,"2015-03-21"
"7636","12:45:00",0,"2015-03-21"
"7637","13:00:00",0,"2015-03-21"
"7638","13:15:00",0,"2015-03-21"
"7639","13:30:00",0,"2015-03-21"
"7640","13:45:00",0,"2015-03-21"
"7641","14:00:00",0,"2015-03-21"
"7642","14:15:00",0,"2015-03-21"
"7643","14:30:00",313,"2015-03-21"
"7644","14:45:00",160,"2015-03-21"
"7645","15:00:00",251,"2015-03-21"
"7646","15:15:00",0,"2015-03-21"
"7647","15:30:00",485,"2015-03-21"
"7648","15:45:00",541,"2015-03-21"
"7649","16:00:00",327,"2015-03-21"
"7650","16:15:00",308,"2015-03-21"
"7651","16:30:00",235,"2015-03-21"
"7652","16:45:00",371,"2015-03-21"
"7653","17:00:00",288,"2015-03-21"
"7654","17:15:00",454,"2015-03-21"
"7655","17:30:00",179,"2015-03-21"
"7656","17:45:00",314,"2015-03-21"
"7657","18:00:00",87,"2015-03-21"
"7658","18:15:00",19,"2015-03-21"
"7659","18:30:00",0,"2015-03-21"
"7660","18:45:00",0,"2015-03-21"
"7661","19:00:00",105,"2015-03-21"
"7662","19:15:00",21,"2015-03-21"
"7663","19:30:00",118,"2015-03-21"
"7664","19:45:00",26,"2015-03-21"
"7665","20:00:00",0,"2015-03-21"
"7666","20:15:00",0,"2015-03-21"
"7667","20:30:00",0,"2015-03-21"
"7668","20:45:00",0,"2015-03-21"
"7669","21:00:00",0,"2015-03-21"
"7670","21:15:00",0,"2015-03-21"
"7671","21:30:00",0,"2015-03-21"
"7672","21:45:00",0,"2015-03-21"
"7673","22:00:00",0,"2015-03-21"
"7674","22:15:00",0,"2015-03-21"
"7675","22:30:00",0,"2015-03-21"
"7676","22:45:00",0,"2015-03-21"
"7677","23:00:00",0,"2015-03-21"
"7678","23:15:00",0,"2015-03-21"
"7679","23:30:00",0,"2015-03-21"
"7680","23:45:00",0,"2015-03-21"
"7681","00:00:00",0,"2015-03-22"
"7682","00:15:00",0,"2015-03-22"
"7683","00:30:00",0,"2015-03-22"
"7684","00:45:00",0,"2015-03-22"
"7685","01:00:00",0,"2015-03-22"
"7686","01:15:00",0,"2015-03-22"
"7687","01:30:00",0,"2015-03-22"
"7688","01:45:00",0,"2015-03-22"
"7689","02:00:00",0,"2015-03-22"
"7690","02:15:00",0,"2015-03-22"
"7691","02:30:00",0,"2015-03-22"
"7692","02:45:00",0,"2015-03-22"
"7693","03:00:00",0,"2015-03-22"
"7694","03:15:00",0,"2015-03-22"
"7695","03:30:00",0,"2015-03-22"
"7696","03:45:00",0,"2015-03-22"
"7697","04:00:00",0,"2015-03-22"
"7698","04:15:00",0,"2015-03-22"
"7699","04:30:00",0,"2015-03-22"
"7700","04:45:00",0,"2015-03-22"
"7701","05:00:00",0,"2015-03-22"
"7702","05:15:00",0,"2015-03-22"
"7703","05:30:00",0,"2015-03-22"
"7704","05:45:00",0,"2015-03-22"
"7705","06:00:00",0,"2015-03-22"
"7706","06:15:00",0,"2015-03-22"
"7707","06:30:00",0,"2015-03-22"
"7708","06:45:00",0,"2015-03-22"
"7709","07:00:00",0,"2015-03-22"
"7710","07:15:00",0,"2015-03-22"
"7711","07:30:00",0,"2015-03-22"
"7712","07:45:00",0,"2015-03-22"
"7713","08:00:00",0,"2015-03-22"
"7714","08:15:00",0,"2015-03-22"
"7715","08:30:00",0,"2015-03-22"
"7716","08:45:00",0,"2015-03-22"
"7717","09:00:00",0,"2015-03-22"
"7718","09:15:00",0,"2015-03-22"
"7719","09:30:00",0,"2015-03-22"
"7720","09:45:00",0,"2015-03-22"
"7721","10:00:00",0,"2015-03-22"
"7722","10:15:00",0,"2015-03-22"
"7723","10:30:00",0,"2015-03-22"
"7724","10:45:00",0,"2015-03-22"
"7725","11:00:00",0,"2015-03-22"
"7726","11:15:00",0,"2015-03-22"
"7727","11:30:00",0,"2015-03-22"
"7728","11:45:00",0,"2015-03-22"
"7729","12:00:00",14,"2015-03-22"
"7730","12:15:00",82,"2015-03-22"
"7731","12:30:00",213,"2015-03-22"
"7732","12:45:00",257,"2015-03-22"
"7733","13:00:00",145,"2015-03-22"
"7734","13:15:00",0,"2015-03-22"
"7735","13:30:00",87,"2015-03-22"
"7736","13:45:00",152,"2015-03-22"
"7737","14:00:00",232,"2015-03-22"
"7738","14:15:00",230,"2015-03-22"
"7739","14:30:00",485,"2015-03-22"
"7740","14:45:00",113,"2015-03-22"
"7741","15:00:00",311,"2015-03-22"
"7742","15:15:00",186,"2015-03-22"
"7743","15:30:00",16,"2015-03-22"
"7744","15:45:00",80,"2015-03-22"
"7745","16:00:00",81,"2015-03-22"
"7746","16:15:00",367,"2015-03-22"
"7747","16:30:00",71,"2015-03-22"
"7748","16:45:00",531,"2015-03-22"
"7749","17:00:00",194,"2015-03-22"
"7750","17:15:00",0,"2015-03-22"
"7751","17:30:00",0,"2015-03-22"
"7752","17:45:00",0,"2015-03-22"
"7753","18:00:00",0,"2015-03-22"
"7754","18:15:00",0,"2015-03-22"
"7755","18:30:00",0,"2015-03-22"
"7756","18:45:00",0,"2015-03-22"
"7757","19:00:00",0,"2015-03-22"
"7758","19:15:00",16,"2015-03-22"
"7759","19:30:00",0,"2015-03-22"
"7760","19:45:00",0,"2015-03-22"
"7761","20:00:00",0,"2015-03-22"
"7762","20:15:00",174,"2015-03-22"
"7763","20:30:00",0,"2015-03-22"
"7764","20:45:00",11,"2015-03-22"
"7765","21:00:00",112,"2015-03-22"
"7766","21:15:00",95,"2015-03-22"
"7767","21:30:00",0,"2015-03-22"
"7768","21:45:00",0,"2015-03-22"
"7769","22:00:00",8,"2015-03-22"
"7770","22:15:00",19,"2015-03-22"
"7771","22:30:00",0,"2015-03-22"
"7772","22:45:00",0,"2015-03-22"
"7773","23:00:00",0,"2015-03-22"
"7774","23:15:00",0,"2015-03-22"
"7775","23:30:00",0,"2015-03-22"
"7776","23:45:00",0,"2015-03-22"
"7777","00:00:00",0,"2015-03-23"
"7778","00:15:00",0,"2015-03-23"
"7779","00:30:00",0,"2015-03-23"
"7780","00:45:00",0,"2015-03-23"
"7781","01:00:00",0,"2015-03-23"
"7782","01:15:00",0,"2015-03-23"
"7783","01:30:00",0,"2015-03-23"
"7784","01:45:00",0,"2015-03-23"
"7785","02:00:00",0,"2015-03-23"
"7786","02:15:00",0,"2015-03-23"
"7787","02:30:00",0,"2015-03-23"
"7788","02:45:00",0,"2015-03-23"
"7789","03:00:00",0,"2015-03-23"
"7790","03:15:00",0,"2015-03-23"
"7791","03:30:00",0,"2015-03-23"
"7792","03:45:00",0,"2015-03-23"
"7793","04:00:00",0,"2015-03-23"
"7794","04:15:00",0,"2015-03-23"
"7795","04:30:00",0,"2015-03-23"
"7796","04:45:00",0,"2015-03-23"
"7797","05:00:00",9,"2015-03-23"
"7798","05:15:00",0,"2015-03-23"
"7799","05:30:00",0,"2015-03-23"
"7800","05:45:00",0,"2015-03-23"
"7801","06:00:00",0,"2015-03-23"
"7802","06:15:00",0,"2015-03-23"
"7803","06:30:00",5,"2015-03-23"
"7804","06:45:00",0,"2015-03-23"
"7805","07:00:00",0,"2015-03-23"
"7806","07:15:00",0,"2015-03-23"
"7807","07:30:00",0,"2015-03-23"
"7808","07:45:00",295,"2015-03-23"
"7809","08:00:00",324,"2015-03-23"
"7810","08:15:00",195,"2015-03-23"
"7811","08:30:00",366,"2015-03-23"
"7812","08:45:00",268,"2015-03-23"
"7813","09:00:00",139,"2015-03-23"
"7814","09:15:00",13,"2015-03-23"
"7815","09:30:00",124,"2015-03-23"
"7816","09:45:00",135,"2015-03-23"
"7817","10:00:00",1253,"2015-03-23"
"7818","10:15:00",0,"2015-03-23"
"7819","10:30:00",12,"2015-03-23"
"7820","10:45:00",10,"2015-03-23"
"7821","11:00:00",1162,"2015-03-23"
"7822","11:15:00",571,"2015-03-23"
"7823","11:30:00",170,"2015-03-23"
"7824","11:45:00",383,"2015-03-23"
"7825","12:00:00",88,"2015-03-23"
"7826","12:15:00",127,"2015-03-23"
"7827","12:30:00",0,"2015-03-23"
"7828","12:45:00",117,"2015-03-23"
"7829","13:00:00",1141,"2015-03-23"
"7830","13:15:00",8,"2015-03-23"
"7831","13:30:00",0,"2015-03-23"
"7832","13:45:00",0,"2015-03-23"
"7833","14:00:00",835,"2015-03-23"
"7834","14:15:00",1367,"2015-03-23"
"7835","14:30:00",10,"2015-03-23"
"7836","14:45:00",6,"2015-03-23"
"7837","15:00:00",10,"2015-03-23"
"7838","15:15:00",978,"2015-03-23"
"7839","15:30:00",498,"2015-03-23"
"7840","15:45:00",78,"2015-03-23"
"7841","16:00:00",204,"2015-03-23"
"7842","16:15:00",0,"2015-03-23"
"7843","16:30:00",0,"2015-03-23"
"7844","16:45:00",0,"2015-03-23"
"7845","17:00:00",26,"2015-03-23"
"7846","17:15:00",280,"2015-03-23"
"7847","17:30:00",227,"2015-03-23"
"7848","17:45:00",290,"2015-03-23"
"7849","18:00:00",1414,"2015-03-23"
"7850","18:15:00",1156,"2015-03-23"
"7851","18:30:00",242,"2015-03-23"
"7852","18:45:00",0,"2015-03-23"
"7853","19:00:00",298,"2015-03-23"
"7854","19:15:00",328,"2015-03-23"
"7855","19:30:00",0,"2015-03-23"
"7856","19:45:00",0,"2015-03-23"
"7857","20:00:00",0,"2015-03-23"
"7858","20:15:00",0,"2015-03-23"
"7859","20:30:00",0,"2015-03-23"
"7860","20:45:00",0,"2015-03-23"
"7861","21:00:00",0,"2015-03-23"
"7862","21:15:00",0,"2015-03-23"
"7863","21:30:00",0,"2015-03-23"
"7864","21:45:00",0,"2015-03-23"
"7865","22:00:00",0,"2015-03-23"
"7866","22:15:00",0,"2015-03-23"
"7867","22:30:00",0,"2015-03-23"
"7868","22:45:00",0,"2015-03-23"
"7869","23:00:00",0,"2015-03-23"
"7870","23:15:00",0,"2015-03-23"
"7871","23:30:00",0,"2015-03-23"
"7872","23:45:00",0,"2015-03-23"
"7873","00:00:00",0,"2015-03-24"
"7874","00:15:00",0,"2015-03-24"
"7875","00:30:00",0,"2015-03-24"
"7876","00:45:00",0,"2015-03-24"
"7877","01:00:00",0,"2015-03-24"
"7878","01:15:00",0,"2015-03-24"
"7879","01:30:00",0,"2015-03-24"
"7880","01:45:00",0,"2015-03-24"
"7881","02:00:00",0,"2015-03-24"
"7882","02:15:00",0,"2015-03-24"
"7883","02:30:00",0,"2015-03-24"
"7884","02:45:00",0,"2015-03-24"
"7885","03:00:00",0,"2015-03-24"
"7886","03:15:00",0,"2015-03-24"
"7887","03:30:00",0,"2015-03-24"
"7888","03:45:00",0,"2015-03-24"
"7889","04:00:00",0,"2015-03-24"
"7890","04:15:00",0,"2015-03-24"
"7891","04:30:00",0,"2015-03-24"
"7892","04:45:00",0,"2015-03-24"
"7893","05:00:00",0,"2015-03-24"
"7894","05:15:00",0,"2015-03-24"
"7895","05:30:00",0,"2015-03-24"
"7896","05:45:00",0,"2015-03-24"
"7897","06:00:00",0,"2015-03-24"
"7898","06:15:00",0,"2015-03-24"
"7899","06:30:00",0,"2015-03-24"
"7900","06:45:00",0,"2015-03-24"
"7901","07:00:00",0,"2015-03-24"
"7902","07:15:00",0,"2015-03-24"
"7903","07:30:00",0,"2015-03-24"
"7904","07:45:00",16,"2015-03-24"
"7905","08:00:00",219,"2015-03-24"
"7906","08:15:00",309,"2015-03-24"
"7907","08:30:00",66,"2015-03-24"
"7908","08:45:00",139,"2015-03-24"
"7909","09:00:00",0,"2015-03-24"
"7910","09:15:00",0,"2015-03-24"
"7911","09:30:00",0,"2015-03-24"
"7912","09:45:00",19,"2015-03-24"
"7913","10:00:00",53,"2015-03-24"
"7914","10:15:00",0,"2015-03-24"
"7915","10:30:00",104,"2015-03-24"
"7916","10:45:00",738,"2015-03-24"
"7917","11:00:00",56,"2015-03-24"
"7918","11:15:00",109,"2015-03-24"
"7919","11:30:00",885,"2015-03-24"
"7920","11:45:00",489,"2015-03-24"
"7921","12:00:00",820,"2015-03-24"
"7922","12:15:00",1238,"2015-03-24"
"7923","12:30:00",895,"2015-03-24"
"7924","12:45:00",124,"2015-03-24"
"7925","13:00:00",324,"2015-03-24"
"7926","13:15:00",142,"2015-03-24"
"7927","13:30:00",8,"2015-03-24"
"7928","13:45:00",50,"2015-03-24"
"7929","14:00:00",160,"2015-03-24"
"7930","14:15:00",12,"2015-03-24"
"7931","14:30:00",0,"2015-03-24"
"7932","14:45:00",0,"2015-03-24"
"7933","15:00:00",0,"2015-03-24"
"7934","15:15:00",0,"2015-03-24"
"7935","15:30:00",165,"2015-03-24"
"7936","15:45:00",687,"2015-03-24"
"7937","16:00:00",965,"2015-03-24"
"7938","16:15:00",27,"2015-03-24"
"7939","16:30:00",0,"2015-03-24"
"7940","16:45:00",0,"2015-03-24"
"7941","17:00:00",0,"2015-03-24"
"7942","17:15:00",0,"2015-03-24"
"7943","17:30:00",175,"2015-03-24"
"7944","17:45:00",1264,"2015-03-24"
"7945","18:00:00",10,"2015-03-24"
"7946","18:15:00",405,"2015-03-24"
"7947","18:30:00",281,"2015-03-24"
"7948","18:45:00",84,"2015-03-24"
"7949","19:00:00",167,"2015-03-24"
"7950","19:15:00",0,"2015-03-24"
"7951","19:30:00",0,"2015-03-24"
"7952","19:45:00",0,"2015-03-24"
"7953","20:00:00",0,"2015-03-24"
"7954","20:15:00",0,"2015-03-24"
"7955","20:30:00",0,"2015-03-24"
"7956","20:45:00",0,"2015-03-24"
"7957","21:00:00",0,"2015-03-24"
"7958","21:15:00",0,"2015-03-24"
"7959","21:30:00",0,"2015-03-24"
"7960","21:45:00",0,"2015-03-24"
"7961","22:00:00",0,"2015-03-24"
"7962","22:15:00",14,"2015-03-24"
"7963","22:30:00",14,"2015-03-24"
"7964","22:45:00",0,"2015-03-24"
"7965","23:00:00",0,"2015-03-24"
"7966","23:15:00",0,"2015-03-24"
"7967","23:30:00",0,"2015-03-24"
"7968","23:45:00",0,"2015-03-24"
"7969","00:00:00",0,"2015-03-25"
"7970","00:15:00",0,"2015-03-25"
"7971","00:30:00",0,"2015-03-25"
"7972","00:45:00",0,"2015-03-25"
"7973","01:00:00",0,"2015-03-25"
"7974","01:15:00",0,"2015-03-25"
"7975","01:30:00",0,"2015-03-25"
"7976","01:45:00",0,"2015-03-25"
"7977","02:00:00",0,"2015-03-25"
"7978","02:15:00",0,"2015-03-25"
"7979","02:30:00",0,"2015-03-25"
"7980","02:45:00",0,"2015-03-25"
"7981","03:00:00",0,"2015-03-25"
"7982","03:15:00",0,"2015-03-25"
"7983","03:30:00",0,"2015-03-25"
"7984","03:45:00",0,"2015-03-25"
"7985","04:00:00",0,"2015-03-25"
"7986","04:15:00",0,"2015-03-25"
"7987","04:30:00",0,"2015-03-25"
"7988","04:45:00",0,"2015-03-25"
"7989","05:00:00",0,"2015-03-25"
"7990","05:15:00",7,"2015-03-25"
"7991","05:30:00",0,"2015-03-25"
"7992","05:45:00",0,"2015-03-25"
"7993","06:00:00",0,"2015-03-25"
"7994","06:15:00",0,"2015-03-25"
"7995","06:30:00",0,"2015-03-25"
"7996","06:45:00",0,"2015-03-25"
"7997","07:00:00",26,"2015-03-25"
"7998","07:15:00",58,"2015-03-25"
"7999","07:30:00",141,"2015-03-25"
"8000","07:45:00",172,"2015-03-25"
"8001","08:00:00",179,"2015-03-25"
"8002","08:15:00",353,"2015-03-25"
"8003","08:30:00",153,"2015-03-25"
"8004","08:45:00",23,"2015-03-25"
"8005","09:00:00",59,"2015-03-25"
"8006","09:15:00",30,"2015-03-25"
"8007","09:30:00",0,"2015-03-25"
"8008","09:45:00",42,"2015-03-25"
"8009","10:00:00",1289,"2015-03-25"
"8010","10:15:00",16,"2015-03-25"
"8011","10:30:00",144,"2015-03-25"
"8012","10:45:00",7,"2015-03-25"
"8013","11:00:00",416,"2015-03-25"
"8014","11:15:00",960,"2015-03-25"
"8015","11:30:00",61,"2015-03-25"
"8016","11:45:00",20,"2015-03-25"
"8017","12:00:00",8,"2015-03-25"
"8018","12:15:00",117,"2015-03-25"
"8019","12:30:00",7,"2015-03-25"
"8020","12:45:00",140,"2015-03-25"
"8021","13:00:00",0,"2015-03-25"
"8022","13:15:00",797,"2015-03-25"
"8023","13:30:00",717,"2015-03-25"
"8024","13:45:00",582,"2015-03-25"
"8025","14:00:00",0,"2015-03-25"
"8026","14:15:00",176,"2015-03-25"
"8027","14:30:00",18,"2015-03-25"
"8028","14:45:00",0,"2015-03-25"
"8029","15:00:00",0,"2015-03-25"
"8030","15:15:00",948,"2015-03-25"
"8031","15:30:00",890,"2015-03-25"
"8032","15:45:00",9,"2015-03-25"
"8033","16:00:00",0,"2015-03-25"
"8034","16:15:00",0,"2015-03-25"
"8035","16:30:00",0,"2015-03-25"
"8036","16:45:00",637,"2015-03-25"
"8037","17:00:00",345,"2015-03-25"
"8038","17:15:00",189,"2015-03-25"
"8039","17:30:00",573,"2015-03-25"
"8040","17:45:00",99,"2015-03-25"
"8041","18:00:00",94,"2015-03-25"
"8042","18:15:00",655,"2015-03-25"
"8043","18:30:00",307,"2015-03-25"
"8044","18:45:00",110,"2015-03-25"
"8045","19:00:00",111,"2015-03-25"
"8046","19:15:00",243,"2015-03-25"
"8047","19:30:00",145,"2015-03-25"
"8048","19:45:00",83,"2015-03-25"
"8049","20:00:00",938,"2015-03-25"
"8050","20:15:00",298,"2015-03-25"
"8051","20:30:00",966,"2015-03-25"
"8052","20:45:00",418,"2015-03-25"
"8053","21:00:00",416,"2015-03-25"
"8054","21:15:00",59,"2015-03-25"
"8055","21:30:00",39,"2015-03-25"
"8056","21:45:00",99,"2015-03-25"
"8057","22:00:00",252,"2015-03-25"
"8058","22:15:00",0,"2015-03-25"
"8059","22:30:00",4,"2015-03-25"
"8060","22:45:00",0,"2015-03-25"
"8061","23:00:00",0,"2015-03-25"
"8062","23:15:00",0,"2015-03-25"
"8063","23:30:00",28,"2015-03-25"
"8064","23:45:00",147,"2015-03-25"
"8065","00:00:00",0,"2015-03-26"
"8066","00:15:00",0,"2015-03-26"
"8067","00:30:00",0,"2015-03-26"
"8068","00:45:00",20,"2015-03-26"
"8069","01:00:00",0,"2015-03-26"
"8070","01:15:00",0,"2015-03-26"
"8071","01:30:00",0,"2015-03-26"
"8072","01:45:00",300,"2015-03-26"
"8073","02:00:00",32,"2015-03-26"
"8074","02:15:00",0,"2015-03-26"
"8075","02:30:00",0,"2015-03-26"
"8076","02:45:00",0,"2015-03-26"
"8077","03:00:00",0,"2015-03-26"
"8078","03:15:00",0,"2015-03-26"
"8079","03:30:00",0,"2015-03-26"
"8080","03:45:00",0,"2015-03-26"
"8081","04:00:00",0,"2015-03-26"
"8082","04:15:00",0,"2015-03-26"
"8083","04:30:00",7,"2015-03-26"
"8084","04:45:00",0,"2015-03-26"
"8085","05:00:00",0,"2015-03-26"
"8086","05:15:00",0,"2015-03-26"
"8087","05:30:00",0,"2015-03-26"
"8088","05:45:00",0,"2015-03-26"
"8089","06:00:00",0,"2015-03-26"
"8090","06:15:00",32,"2015-03-26"
"8091","06:30:00",224,"2015-03-26"
"8092","06:45:00",43,"2015-03-26"
"8093","07:00:00",124,"2015-03-26"
"8094","07:15:00",227,"2015-03-26"
"8095","07:30:00",140,"2015-03-26"
"8096","07:45:00",290,"2015-03-26"
"8097","08:00:00",12,"2015-03-26"
"8098","08:15:00",0,"2015-03-26"
"8099","08:30:00",9,"2015-03-26"
"8100","08:45:00",12,"2015-03-26"
"8101","09:00:00",0,"2015-03-26"
"8102","09:15:00",4,"2015-03-26"
"8103","09:30:00",0,"2015-03-26"
"8104","09:45:00",0,"2015-03-26"
"8105","10:00:00",117,"2015-03-26"
"8106","10:15:00",149,"2015-03-26"
"8107","10:30:00",79,"2015-03-26"
"8108","10:45:00",0,"2015-03-26"
"8109","11:00:00",0,"2015-03-26"
"8110","11:15:00",0,"2015-03-26"
"8111","11:30:00",0,"2015-03-26"
"8112","11:45:00",0,"2015-03-26"
"8113","12:00:00",99,"2015-03-26"
"8114","12:15:00",38,"2015-03-26"
"8115","12:30:00",54,"2015-03-26"
"8116","12:45:00",365,"2015-03-26"
"8117","13:00:00",25,"2015-03-26"
"8118","13:15:00",0,"2015-03-26"
"8119","13:30:00",0,"2015-03-26"
"8120","13:45:00",0,"2015-03-26"
"8121","14:00:00",0,"2015-03-26"
"8122","14:15:00",0,"2015-03-26"
"8123","14:30:00",85,"2015-03-26"
"8124","14:45:00",24,"2015-03-26"
"8125","15:00:00",94,"2015-03-26"
"8126","15:15:00",0,"2015-03-26"
"8127","15:30:00",0,"2015-03-26"
"8128","15:45:00",9,"2015-03-26"
"8129","16:00:00",0,"2015-03-26"
"8130","16:15:00",9,"2015-03-26"
"8131","16:30:00",0,"2015-03-26"
"8132","16:45:00",0,"2015-03-26"
"8133","17:00:00",84,"2015-03-26"
"8134","17:15:00",133,"2015-03-26"
"8135","17:30:00",257,"2015-03-26"
"8136","17:45:00",219,"2015-03-26"
"8137","18:00:00",12,"2015-03-26"
"8138","18:15:00",0,"2015-03-26"
"8139","18:30:00",0,"2015-03-26"
"8140","18:45:00",0,"2015-03-26"
"8141","19:00:00",1094,"2015-03-26"
"8142","19:15:00",1432,"2015-03-26"
"8143","19:30:00",234,"2015-03-26"
"8144","19:45:00",691,"2015-03-26"
"8145","20:00:00",844,"2015-03-26"
"8146","20:15:00",37,"2015-03-26"
"8147","20:30:00",11,"2015-03-26"
"8148","20:45:00",9,"2015-03-26"
"8149","21:00:00",22,"2015-03-26"
"8150","21:15:00",21,"2015-03-26"
"8151","21:30:00",1540,"2015-03-26"
"8152","21:45:00",1005,"2015-03-26"
"8153","22:00:00",1128,"2015-03-26"
"8154","22:15:00",0,"2015-03-26"
"8155","22:30:00",5,"2015-03-26"
"8156","22:45:00",0,"2015-03-26"
"8157","23:00:00",0,"2015-03-26"
"8158","23:15:00",21,"2015-03-26"
"8159","23:30:00",0,"2015-03-26"
"8160","23:45:00",0,"2015-03-26"
"8161","00:00:00",0,"2015-03-27"
"8162","00:15:00",0,"2015-03-27"
"8163","00:30:00",0,"2015-03-27"
"8164","00:45:00",0,"2015-03-27"
"8165","01:00:00",0,"2015-03-27"
"8166","01:15:00",0,"2015-03-27"
"8167","01:30:00",0,"2015-03-27"
"8168","01:45:00",0,"2015-03-27"
"8169","02:00:00",0,"2015-03-27"
"8170","02:15:00",0,"2015-03-27"
"8171","02:30:00",0,"2015-03-27"
"8172","02:45:00",0,"2015-03-27"
"8173","03:00:00",0,"2015-03-27"
"8174","03:15:00",0,"2015-03-27"
"8175","03:30:00",0,"2015-03-27"
"8176","03:45:00",0,"2015-03-27"
"8177","04:00:00",0,"2015-03-27"
"8178","04:15:00",0,"2015-03-27"
"8179","04:30:00",0,"2015-03-27"
"8180","04:45:00",0,"2015-03-27"
"8181","05:00:00",0,"2015-03-27"
